index,node,prompt,class_name,is_leaf,classidx
415,n03623198,a photo of a knee pad.,knee pad,1,615
416,n02871525,a photo of a bookstore.,bookstore,1,454
417,n02259212,a photo of a leafhopper.,leafhopper,1,317
418,n01580077,a photo of a jay.,jay,1,17
419,n02120997,a photo of a feline or cat.,feline or cat,0,99999
420,n02892201,a photo of a brass memorial plaque.,brass memorial plaque,1,458
421,n02640242,a photo of a sturgeon.,sturgeon,1,394
422,n03343853,a photo of a firearm or weapon.,firearm or weapon,0,99999
423,n02970849,a photo of a cart.,cart,0,99999
424,n03208938,a photo of a hydraulic brake or brake system.,hydraulic brake or brake system,1,535
425,n02137549,a photo of a mongoose.,mongoose,1,298
426,n03733805,a photo of a measuring cup.,measuring cup,1,647
427,n04273569,a photo of a speedboat.,speedboat,1,814
428,n02017213,a photo of a common European gallinule bird.,common European gallinule bird,1,136
429,n02514041,a photo of a barracouta (snoek).,barracouta (snoek),1,389
430,n02219486,a photo of a ant.,ant,1,310
431,n04532670,a photo of a viaduct.,viaduct,1,888
432,n07920052,a photo of a espresso.,espresso,1,967
433,n01601694,a photo of a American Dipper.,American Dipper,1,20
434,n04372370,a photo of a electrical switch.,electrical switch,1,844
435,dummy112,a photo of a keyboard.,keyboard,0,99999
436,n01955084,a photo of a chiton.,chiton,1,116
437,n01871265,a photo of a tusker.,tusker,1,101
438,n01440764,a photo of a tench.,tench,1,0
439,n03026506,a photo of a Christmas stocking.,Christmas stocking,1,496
440,n02769748,a photo of a backpack or rucksack.,backpack or rucksack,1,414
441,n04525038,a photo of a velvet fabric.,velvet fabric,1,885
442,n02823428,a photo of a beer bottle.,beer bottle,1,440
443,n04417672,a photo of a thatched roof.,thatched roof,1,853
444,n04277352,a photo of a spindle.,spindle,1,816
445,n04317175,a photo of a stethoscope.,stethoscope,1,823
446,n04251144,a photo of a snorkel.,snorkel,1,801
447,n03160309,a photo of a water dam.,water dam,1,525
448,n02441942,a photo of a weasel.,weasel,1,356
449,n04376876,a photo of a syringe.,syringe,1,845
450,n04128499,a photo of a sailboat or sailing boat.,sailboat or sailing boat,0,99999
451,n04597913,a photo of a wooden spoon.,wooden spoon,1,910
452,n07695742,a photo of a pretzel.,pretzel,1,932
453,n03803284,a photo of a muzzle.,muzzle,1,676
454,n02966687,a photo of a carpenter's tool kit.,carpenter's tool kit,1,477
455,n02018795,a photo of a bustard.,bustard,1,138
456,n04111531,a photo of a rotisserie.,rotisserie,1,766
457,n02687172,a photo of a aircraft carrier.,aircraft carrier,1,403
458,n04476259,a photo of a tray.,tray,1,868
459,n03447447,a photo of a gondola boat.,gondola boat,1,576
460,n02894605,a photo of a breakwater.,breakwater,1,460
461,n07609840,a photo of a dessert or sweet.,dessert or sweet,0,99999
462,n02444819,a photo of a otter.,otter,1,360
463,n03816005,a photo of a neckwear.,neckwear,0,99999
464,n07590611,a photo of a hot pot stew.,hot pot stew,1,926
465,n03344393,a photo of a fireboat.,fireboat,1,554
466,n02415577,a photo of a bighorn Rocky Mountain sheep.,bighorn Rocky Mountain sheep,1,349
467,n01495701,a photo of a ray.,ray,0,99999
468,n03937543,a photo of a pill bottle.,pill bottle,1,720
469,n04039381,a photo of a racket or racquet.,racket or racquet,1,752
470,n03028079,a photo of a church a place of worship.,church a place of worship,1,497
471,n09332890,a photo of a lakeside or lakeshore a geological formation by water.,lakeside or lakeshore a geological formation by water,1,975
472,n04550184,a photo of a wardrobe or closet.,wardrobe or closet,1,894
473,n03947888,a photo of a pirate ship.,pirate ship,1,724
474,n04346328,a photo of a stupa monument.,stupa monument,1,832
475,n07932039,a photo of a eggnog.,eggnog,1,969
476,n03314378,a photo of a face mask.,face mask,0,99999
477,n02437616,a photo of a llama.,llama,1,355
478,n03992509,a photo of a potter's wheel.,potter's wheel,1,739
479,n04118776,a photo of a ruler measuring stick.,ruler measuring stick,1,769
480,n04501370,a photo of a turnstile gate.,turnstile gate,1,877
481,n03461385,a photo of a grocery store.,grocery store,1,582
482,n04149813,a photo of a scoreboard.,scoreboard,1,781
483,n03388183,a photo of a fountain pen.,fountain pen,1,563
484,n04200800,a photo of a shoe shop.,shoe shop,1,788
485,n02877765,a photo of a bottle cap.,bottle cap,1,455
486,n02268443,a photo of a dragonfly.,dragonfly,1,319
487,n03657121,a photo of a lens cap.,lens cap,1,622
488,n02692877,a photo of a airship.,airship,1,405
489,n03472232,a photo of a gymnastic apparatus.,gymnastic apparatus,0,99999
490,n01726692,a photo of a snake.,snake,0,99999
491,n04392985,a photo of a tape player.,tape player,1,848
492,n02469914,a photo of a primate.,primate,0,99999
493,n02454379,a photo of a armadillo.,armadillo,1,363
494,n03063599,a photo of a coffee mug.,coffee mug,1,504
495,n04485082,a photo of a camera tripod stand.,camera tripod stand,1,872
496,n04554684,a photo of a washer or washing machine.,washer or washing machine,1,897
497,n04442312,a photo of a toaster.,toaster,1,859
498,n03290653,a photo of a entertainment center.,entertainment center,1,548
499,n02083346,a photo of a canine.,canine,0,99999
500,n04356056,a photo of a sunglasses or shades.,sunglasses or shades,1,837
501,n03151077,a photo of a curtains or drapes.,curtains or drapes,0,99999
502,n07734744,a photo of a edible mushroom.,edible mushroom,1,947
503,n07892512,a photo of a red wine.,red wine,1,966
504,n02974003,a photo of a car wheel.,car wheel,1,479
505,n04125021,a photo of a safe.,safe,1,771
506,n04523525,a photo of a vaulted or arched ceiling.,vaulted or arched ceiling,1,884
507,n03709823,a photo of a mailbag or messenger bag.,mailbag or messenger bag,1,636
508,n02906734,a photo of a broom.,broom,1,462
509,n02988304,a photo of a CD player.,CD player,1,485
510,n03443371,a photo of a goblet.,goblet,1,572
511,n04265275,a photo of a space heater.,space heater,1,811
512,n03874599,a photo of a padlock.,padlock,1,695
513,n02408429,a photo of a water buffalo.,water buffalo,1,346
514,n04023962,a photo of a punching bag.,punching bag,1,747
515,n07930864,a photo of a tea cup.,tea cup,1,968
516,n02018207,a photo of a American coot.,American coot,1,137
517,n04033995,a photo of a quilt or comforter.,quilt or comforter,1,750
518,n03773504,a photo of a weapons missile.,weapons missile,1,657
519,n03636649,a photo of a lamp.,lamp,0,99999
520,n04041544,a photo of a wireless radio.,wireless radio,1,754
521,n03788195,a photo of a mosque a place of worship.,mosque a place of worship,1,668
522,n03915437,a photo of a percussion instrument.,percussion instrument,0,99999
523,n03127925,a photo of a crate.,crate,1,519
524,n02190166,a photo of a fly.,fly,1,308
525,n02788148,a photo of a bannister (balustrade) handrail.,bannister (balustrade) handrail,1,421
526,n04447443,a photo of a toiletry or toilet articles.,toiletry or toilet articles,0,99999
527,n07697537,a photo of a hotdog.,hotdog,1,934
528,n03990474,a photo of a cooking pot.,cooking pot,0,99999
529,n03958227,a photo of a plastic bag.,plastic bag,1,728
530,n01697457,a photo of a African Nile crocodile.,African Nile crocodile,1,49
531,n02324045,a photo of a rabbit.,rabbit,0,99999
532,n03419014,a photo of a garment or clothing.,garment or clothing,0,99999
533,n02058221,a photo of a albatross.,albatross,1,146
534,n04571292,a photo of a exercising weight.,exercising weight,0,99999
535,n02233338,a photo of a cockroach.,cockroach,1,314
536,n02794156,a photo of a barometer.,barometer,1,426
537,n03218198,a photo of a dogsled.,dogsled,1,537
538,n04004767,a photo of a printer.,printer,1,742
539,n04517823,a photo of a vacuum cleaner.,vacuum cleaner,1,882
540,n03133878,a photo of a Crock Pot  cooker.,Crock Pot  cooker,1,521
541,n01943899,a photo of a conch.,conch,1,112
542,n01829413,a photo of a hornbill.,hornbill,1,93
543,n02526121,a photo of a eel.,eel,1,390
544,n02389026,a photo of a common sorrel horse.,common sorrel horse,1,339
545,n02236044,a photo of a praying mantis.,praying mantis,1,315
546,n01990800,a photo of a isopod.,isopod,1,126
547,n01982650,a photo of a lobster.,lobster,0,99999
548,n04162706,a photo of a seat belt.,seat belt,1,785
549,n01592084,a photo of a chickadee.,chickadee,1,19
550,n02757462,a photo of a audio or sound system.,audio or sound system,0,99999
551,n04147183,a photo of a schooner ship.,schooner ship,1,780
552,n02329401,a photo of a rodent.,rodent,0,99999
553,n04606251,a photo of a shipwreck.,shipwreck,1,913
554,n04208210,a photo of a shovel.,shovel,1,792
555,n03932670,a photo of a piece of cloth.,piece of cloth,0,99999
556,n02859443,a photo of a boathouse.,boathouse,1,449
557,n07873807,a photo of a pizza.,pizza,1,963
558,n02443484,a photo of a black-footed ferret.,black-footed ferret,1,359
559,n02778669,a photo of a ball.,ball,0,99999
560,n01582220,a photo of a magpie.,magpie,1,18
561,n03908618,a photo of a case.,case,1,709
562,n03529860,a photo of a home theater.,home theater,1,598
563,n01529672,a photo of a finch.,finch,0,99999
564,n04355338,a photo of a sundial.,sundial,1,835
565,n01944390,a photo of a snail.,snail,1,113
566,n04228054,a photo of a ski.,ski,1,795
567,n03602883,a photo of a joystick.,joystick,1,613
568,n01770393,a photo of a scorpion.,scorpion,1,71
569,n01531178,a photo of a goldfinch.,goldfinch,1,11
570,n01833805,a photo of a hummingbird.,hummingbird,1,94
571,n07684084,a photo of a French bread loaf.,French bread loaf,1,930
572,n03763968,a photo of a military uniform.,military uniform,1,652
573,n02892767,a photo of a bra.,bra,1,459
574,n07875152,a photo of a potpie.,potpie,1,964
575,n02256656,a photo of a cicada.,cicada,1,316
576,n02950826,a photo of a cannon.,cannon,1,471
577,n04599235,a photo of a wool.,wool,1,911
578,n01924916,a photo of a flatworm or platyhelminth.,flatworm or platyhelminth,1,110
579,n04560804,a photo of a water jug.,water jug,1,899
580,n02417914,a photo of a Alpine ibex.,Alpine ibex,1,350
581,n03857828,a photo of a cathode-ray oscilloscope.,cathode-ray oscilloscope,1,688
582,dummy30,a photo of a cycle.,cycle,0,99999
583,n03743016,a photo of a megalithic structure.,megalithic structure,1,649
584,n02229544,a photo of a cricket.,cricket,1,312
585,n02114100,a photo of a wolf.,wolf,0,99999
586,n07860988,a photo of a dough.,dough,1,961
587,n03786901,a photo of a mortar and pestle.,mortar and pestle,1,666
588,n03041632,a photo of a meat cleaver  knife.,meat cleaver  knife,1,499
589,n04238763,a photo of a slide rule.,slide rule,1,798
590,n02655020,a photo of a pufferfish or blowfish.,pufferfish or blowfish,1,397
591,n01604330,a photo of a bird of prey.,bird of prey,0,99999
592,n03837869,a photo of a obelisk pillar monument.,obelisk pillar monument,1,682
593,n04311174,a photo of a steel drum.,steel drum,1,822
594,n03691459,a photo of a loudspeaker.,loudspeaker,1,632
595,n01632777,a photo of a axolotl.,axolotl,1,29
596,n01728572,a photo of a Carphophis or worm colubrid snake.,Carphophis or worm colubrid snake,1,52
597,n03196324,a photo of a digital computer.,digital computer,0,99999
598,n03538406,a photo of a horse cart.,horse cart,1,603
599,n01797886,a photo of a ruffed grouse or partridge.,ruffed grouse or partridge,1,82
600,n03840681,a photo of a ocarina vessel flute.,ocarina vessel flute,1,684
601,n01877812,a photo of a wallaby brush kangaroo.,wallaby brush kangaroo,1,104
602,n02862048,a photo of a body armor.,body armor,0,99999
603,n03016953,a photo of a chiffonier or commode of drawers.,chiffonier or commode of drawers,1,493
604,n02009912,a photo of a American great white egret.,American great white egret,1,132
605,n04389033,a photo of a army tank.,army tank,1,847
606,n01818515,a photo of a macaw.,macaw,1,88
607,n03255030,a photo of a dumbbell.,dumbbell,1,543
608,n02084071,a photo of a dog.,dog,0,99999
609,n04370456,a photo of a sweatshirt.,sweatshirt,1,841
610,n07747607,a photo of a orange.,orange,1,950
611,n04548280,a photo of a wall clock.,wall clock,1,892
612,n02504013,a photo of a Asian elephant.,Asian elephant,1,385
613,n03513137,a photo of a helmet.,helmet,0,99999
614,n02397096,a photo of a warthog.,warthog,1,343
615,n03928116,a photo of a piano or pianoforte.,piano or pianoforte,0,99999
616,n02981792,a photo of a catamaran boat.,catamaran boat,1,484
617,n04069434,a photo of a reflex camera.,reflex camera,1,759
618,n03854065,a photo of a pipe organ.,pipe organ,1,687
619,n03535780,a photo of a horizontal gymnastic bar.,horizontal gymnastic bar,1,602
620,n02992529,a photo of a mobilephone or cellular telephone.,mobilephone or cellular telephone,1,487
621,n03485794,a photo of a handkerchief or hanky.,handkerchief or hanky,1,591
622,n03590841,a photo of a carved pumpkin or jack-o-lantern.,carved pumpkin or jack-o-lantern,1,607
623,n02963159,a photo of a cardigan.,cardigan,1,474
624,n04275548,a photo of a spider web.,spider web,1,815
625,n01560419,a photo of a bulbul.,bulbul,1,16
626,n02790996,a photo of a barbell.,barbell,1,422
627,n07753113,a photo of a fig.,fig,1,952
628,n02364673,a photo of a guinea pig.,guinea pig,1,338
629,n02484322,a photo of a monkey.,monkey,0,99999
630,n04335435,a photo of a tramcar or trolley car.,tramcar or trolley car,1,829
631,n04604644,a photo of a snake-rail fence or split-rail fence.,snake-rail fence or split-rail fence,1,912
632,n02325366,a photo of a cottontail wood rabbit.,cottontail wood rabbit,1,330
633,n03196217,a photo of a digital clock.,digital clock,1,530
634,n07715561,a photo of a squash vegetable.,squash vegetable,0,99999
635,n02114855,a photo of a coyote prairie wolf.,coyote prairie wolf,1,272
636,n03372029,a photo of a flute.,flute,1,558
637,n02356798,a photo of a eastern Fox squirrel.,eastern Fox squirrel,1,335
638,n01984695,a photo of a spiny rock lobster or crawfish.,spiny rock lobster or crawfish,1,123
639,n07611358,a photo of a frozen dessert.,frozen dessert,0,99999
640,n02787622,a photo of a banjo.,banjo,1,420
641,n01819313,a photo of a sulphur-crested cockatoo.,sulphur-crested cockatoo,1,89
642,n01687665,a photo of a agamid lizard.,agamid lizard,0,99999
643,n03467517,a photo of a guitar.,guitar,0,99999
644,n02396427,a photo of a wild boar.,wild boar,1,342
645,n04199027,a photo of a shoe.,shoe,0,99999
646,n02129604,a photo of a tiger.,tiger,1,292
647,n02114367,a photo of a timber grey wolf.,timber grey wolf,1,269
648,n03976467,a photo of a Polaroid camera.,Polaroid camera,1,732
649,n04141076,a photo of a saxophone.,saxophone,1,776
650,n01737021,a photo of a water snake or Nerodia snake.,water snake or Nerodia snake,1,58
651,n01773157,a photo of a yellow garden spider.,yellow garden spider,1,72
652,n03000134,a photo of a chain-link fence.,chain-link fence,1,489
653,n01753488,a photo of a Saharan horned viper.,Saharan horned viper,1,66
654,n03721384,a photo of a marimba xylophone.,marimba xylophone,1,642
655,n02128757,a photo of a snow leopard.,snow leopard,1,289
656,n02123394,a photo of a Persian cat.,Persian cat,1,283
657,n03017168,a photo of a wind chime or bell chime.,wind chime or bell chime,1,494
658,n03838899,a photo of a oboe woodwind.,oboe woodwind,1,683
659,n01744401,a photo of a African rock python.,African rock python,1,62
660,n02134084,a photo of a polar bear.,polar bear,1,296
661,n03720891,a photo of a maraca hand percussion.,maraca hand percussion,1,641
662,n03110669,a photo of a cornet.,cornet,1,513
663,n04418357,a photo of a theater or front curtain.,theater or front curtain,1,854
664,n04230808,a photo of a skirt.,skirt,0,99999
665,n03891251,a photo of a park bench.,park bench,1,703
666,n03484083,a photo of a handcart or pushcart.,handcart or pushcart,0,99999
667,n02470325,a photo of a ape.,ape,0,99999
668,n02948072,a photo of a candle.,candle,1,470
669,n01608432,a photo of a kite (bird of prey).,kite bird,1,21
670,n03595614,a photo of a T-shirt.,T-shirt,1,610
671,n03584254,a photo of a iPod.,iPod,1,605
672,n01728920,a photo of a ring-necked snake or ringneck colubrid snake.,ring-necked snake or ringneck colubrid snake,1,53
673,n03223299,a photo of a doormat  mat.,doormat  mat,1,539
674,n04344873,a photo of a studio couch.,studio couch,1,831
675,n04192698,a photo of a shield.,shield,1,787
676,n12620546,a photo of a rose hip fruit.,rose hip fruit,1,989
677,n02701002,a photo of a ambulance.,ambulance,1,407
678,n03424325,a photo of a gasmask or respirator.,gasmask or respirator,1,570
679,n02276258,a photo of a red admiral butterfly.,red admiral butterfly,1,321
680,n04509417,a photo of a unicycle or monocycle.,unicycle or monocycle,1,880
681,n02834397,a photo of a baby's bib.,baby's bib,1,443
682,n04596742,a photo of a wok.,wok,1,909
683,n04371563,a photo of a swimsuit or bathing suit.,swimsuit or bathing suit,0,99999
684,n07753275,a photo of a pineapple.,pineapple,1,953
685,n01978455,a photo of a rock crab.,rock crab,1,119
686,n04252077,a photo of a snowmobile.,snowmobile,1,802
687,n11879895,a photo of a rapeseed.,rapeseed,1,984
688,n03445777,a photo of a golf ball.,golf ball,1,574
689,n02033041,a photo of a dowitcher.,dowitcher,1,142
690,n02802426,a photo of a basketball.,basketball,1,430
691,n07754684,a photo of a jackfruit.,jackfruit,1,955
692,n04254680,a photo of a soccer ball.,soccer ball,1,805
693,n02342885,a photo of a hamster.,hamster,1,333
694,n03085013,a photo of a computer keyboard.,computer keyboard,1,508
695,n01675722,a photo of a banded gecko.,banded gecko,1,38
696,n01735189,a photo of a garter snake.,garter snake,1,57
697,n01774750,a photo of a tarantula.,tarantula,1,76
698,n02804610,a photo of a bassoon.,bassoon,1,432
699,n01752165,a photo of a viper snake.,viper snake,0,99999
700,n01667114,a photo of a mud turtle.,mud turtle,1,35
701,n01742172,a photo of a boa constrictor.,boa constrictor,1,61
702,n02281787,a photo of a gossamer-winged butterfly.,gossamer-winged butterfly,1,326
703,n04536866,a photo of a violin.,violin,1,889
704,n01734418,a photo of a kingsnake or chain snake.,kingsnake or chain snake,1,56
705,n01740131,a photo of a night snake or Hypsiglena or rear-fanged snake.,night snake or Hypsiglena or rear-fanged snake,1,60
706,n01774384,a photo of a southern black widow.,southern black widow,1,75
707,n01983481,a photo of a American lobster.,American lobster,1,122
708,n03868242,a photo of a oxcart or bullock cart.,oxcart or bullock cart,1,690
709,n02077923,a photo of a sea lion.,sea lion,1,150
710,n03259280,a photo of a Dutch oven.,Dutch oven,1,544
711,n04118538,a photo of a rugby ball.,rugby ball,1,768
712,n01484850,a photo of a great white shark.,great white shark,1,2
713,n02127052,a photo of a lynx.,lynx,1,287
714,n02123045,a photo of a tabby cat.,tabby cat,1,281
715,n02062744,a photo of a whale.,whale,0,99999
716,n04584207,a photo of a wig.,wig,1,903
717,n07715103,a photo of a cauliflower.,cauliflower,1,938
718,n01622779,a photo of a great grey owl.,great grey owl,1,24
719,n04326547,a photo of a stone wall.,stone wall,1,825
720,n04487394,a photo of a trombone.,trombone,1,875
721,n04143897,a photo of a scarf.,scarf,0,99999
722,n03814639,a photo of a neck brace.,neck brace,1,678
723,n07753592,a photo of a banana.,banana,1,954
724,n01496331,a photo of a electric ray.,electric ray,1,5
725,n07718747,a photo of a artichoke.,artichoke,1,944
726,n02134418,a photo of a sloth bear.,sloth bear,1,297
727,n01729977,a photo of a smooth green snake.,smooth green snake,1,55
728,n07760859,a photo of a custard apple.,custard apple,1,956
729,n03124043,a photo of a cowboy boot.,cowboy boot,1,514
730,n02977058,a photo of a automated teller machine or ATM machine.,automated teller machine or ATM machine,1,480
731,n02132136,a photo of a brown bear.,brown bear,1,294
732,n03495258,a photo of a harp.,harp,1,594
733,n01644373,a photo of a tree frog.,tree frog,1,31
734,n01773549,a photo of a barn spider.,barn spider,1,73
735,n03047690,a photo of a clog footwear.,clog footwear,1,502
736,n03497657,a photo of a hat.,hat,0,99999
737,n03775071,a photo of a mitten glove.,mitten glove,1,658
738,n01667778,a photo of a terrapin turtle.,terrapin turtle,1,36
739,n02814533,a photo of a station wagon.,station wagon,1,436
740,n03001627,a photo of a chair.,chair,0,99999
741,n02917067,a photo of a bullet train or high-speed train.,bullet train or high-speed train,1,466
742,n03814906,a photo of a necklace.,necklace,1,679
743,n02939185,a photo of a cooking cauldron.,cooking cauldron,1,469
744,n02346627,a photo of a porcupine or hedgehog.,porcupine or hedgehog,1,334
745,n02129165,a photo of a lion.,lion,1,291
746,n02395406,a photo of a pig (hog).,pig (hog),1,341
747,n02133161,a photo of a American black bear.,American black bear,1,295
748,n04409515,a photo of a tennis ball.,tennis ball,1,852
749,n04229816,a photo of a balaclava ski mask.,balaclava ski mask,1,796
750,n02786058,a photo of a Band Aid.,Band Aid,1,419
751,n04525305,a photo of a vending machine.,vending machine,1,886
752,n03478589,a photo of a half track vehicle.,half track vehicle,1,586
753,n02281406,a photo of a sulphur butterfly.,sulphur butterfly,1,325
754,n02423022,a photo of a gazelle.,gazelle,1,353
755,n02821943,a photo of a bedroom furniture.,bedroom furniture,0,99999
756,n07714990,a photo of a broccoli.,broccoli,1,937
757,n01798484,a photo of a prairie grouse.,prairie grouse,1,83
758,n04540053,a photo of a volleyball.,volleyball,1,890
759,n02125311,a photo of a cougar.,cougar,1,286
760,n01980166,a photo of a fiddler crab or calling crab.,fiddler crab or calling crab,1,120
761,n01855032,a photo of a red-breasted merganser.,red-breasted merganser,1,98
762,n03128519,a photo of a cream or ointment.,cream or ointment,0,99999
763,n12267677,a photo of a acorn.,acorn,1,988
764,n03790512,a photo of a motor cycle or motor bike.,motor cycle or motor bike,0,99999
765,n04239074,a photo of a sliding door.,sliding door,1,799
766,n01694178,a photo of a chameleon.,chameleon,1,47
767,n02924116,a photo of a bus.,bus,0,99999
768,n07718472,a photo of a cucumber.,cucumber,1,943
769,n03775546,a photo of a mixing bowl.,mixing bowl,1,659
770,n03877472,a photo of a pajamas.,pajamas,1,697
771,n02954340,a photo of a cap.,cap,0,99999
772,n01630670,a photo of a smooth newt.,smooth newt,1,26
773,n07742313,a photo of a Granny Smith apple.,Granny Smith apple,1,948
774,n01669191,a photo of a box turtle.,box turtle,1,37
775,n02992211,a photo of a cello.,cello,1,486
776,n01641577,a photo of a American bullfrog.,American bullfrog,1,30
777,n01820546,a photo of a lorikeet.,lorikeet,1,90
778,dummy113,a photo of a farming machine.,farming machine,0,99999
779,n03187595,a photo of a rotary dial telephone.,rotary dial telephone,1,528
780,n03134739,a photo of a croquet ball.,croquet ball,1,522
781,n03884397,a photo of a pan flute or panpipe.,pan flute or panpipe,1,699
782,n03063689,a photo of a coffeepot or coffeemaker.,coffeepot or coffeemaker,1,505
783,n02669723,a photo of a academic gown or robe.,academic gown or robe,1,400
784,n12768682,a photo of a buckeye or horse chestnut.,buckeye or horse chestnut,1,990
785,n01749939,a photo of a green mamba.,green mamba,1,64
786,n02165456,a photo of a ladybug or ladybird beetle.,ladybug or ladybird beetle,1,301
787,n02002556,a photo of a white stork.,white stork,1,127
788,n02118333,a photo of a Fox.,Fox,0,99999
789,n04490091,a photo of a truck or motortruck.,truck or motortruck,0,99999
790,n01676755,a photo of a iguanid lizard.,iguanid lizard,0,99999
791,n04447861,a photo of a toilet seat.,toilet seat,1,861
792,n03902125,a photo of a pay-phone.,pay-phone,1,707
793,n02115335,a photo of a Wild Dog.,Wild Dog,0,99999
794,n02074367,a photo of a dugong or sea cow.,dugong or sea cow,1,149
795,n02328150,a photo of a Angora rabbit.,Angora rabbit,1,332
796,n01978287,a photo of a Dungeness crab.,Dungeness crab,1,118
797,n01981276,a photo of a Alaskan red king crab.,Alaskan red king crab,1,121
798,n04209239,a photo of a shower curtain.,shower curtain,1,794
799,n04350905,a photo of a men's suit.,men's suit,1,834
800,n02026059,a photo of a sandpiper wading bird.,sandpiper wading bird,0,99999
801,n04097866,a photo of a robe.,robe,0,99999
802,n02009229,a photo of a little blue heron.,little blue heron,1,131
803,n01532829,a photo of a house finch.,house finch,1,12
804,n03188531,a photo of a diaper or nappy.,diaper or nappy,1,529
805,n02128385,a photo of a leopard.,leopard,1,288
806,n03599486,a photo of a jinrikisha or rickshaw.,jinrikisha or rickshaw,1,612
807,n02171869,a photo of a scarabaeid beetle.,scarabaeid beetle,0,99999
808,n04328186,a photo of a stopwatch.,stopwatch,1,826
809,n07730033,a photo of a cardoon artichoke thisle.,cardoon artichoke thisle,1,946
810,n01644900,a photo of a tailed frog.,tailed frog,1,32
811,n02777292,a photo of a balance beam.,balance beam,1,416
812,n04505470,a photo of a typewriter keyboard.,typewriter keyboard,1,878
813,n01494475,a photo of a hammerhead shark.,hammerhead shark,1,4
814,n01663401,a photo of a sea turtle or marine turtle.,sea turtle or marine turtle,0,99999
815,n03724870,a photo of a mask.,mask,1,643
816,n03942813,a photo of a ping-pong ball.,ping-pong ball,1,722
817,n01629819,a photo of a fire salamander.,fire salamander,1,25
818,n04379243,a photo of a table.,table,0,99999
819,n02002724,a photo of a black stork.,black stork,1,128
820,n01739381,a photo of a vine snake or whip snake.,vine snake or whip snake,1,59
821,n03637318,a photo of a lampshade.,lampshade,1,619
822,n02834778,a photo of a bicycle or bike.,bicycle or bike,0,99999
823,n02128925,a photo of a jaguar.,jaguar,1,290
