index,node,prompt,class_name,is_leaf,classidx
824,n03057021,a photo of a coat.,coat,0,99999
825,n02165105,a photo of a tiger beetle.,tiger beetle,1,300
826,n02799071,a photo of a baseball.,baseball,1,429
827,n01824575,a photo of a coucal.,coucal,1,91
828,n03891332,a photo of a parking meter.,parking meter,1,704
829,n02177972,a photo of a weevil.,weevil,1,307
830,n07613480,a photo of a trifle pudding.,trifle pudding,1,927
831,n02011460,a photo of a bittern bird.,bittern bird,1,133
832,n02422699,a photo of a impala (antelope).,impala (antelope),1,352
833,n02690373,a photo of a airliner.,airliner,1,404
834,n03014705,a photo of a storage chest.,storage chest,1,492
835,n02708093,a photo of a analog clock.,analog clock,1,409
836,n02130308,a photo of a cheetah.,cheetah,1,293
837,n01847000,a photo of a duck.,duck,1,97
838,n04459362,a photo of a towel.,towel,0,99999
839,n07749582,a photo of a lemon.,lemon,1,951
840,n02536864,a photo of a coho silver salmon.,coho silver salmon,1,391
841,n03594734,a photo of a denim jeans pant.,denim jeans pant,1,608
842,n01883070,a photo of a wombat.,wombat,1,106
843,n03494278,a photo of a harmonica or mouth organ.,harmonica or mouth organ,1,593
844,n12144580,a photo of a corn.,corn,1,987
845,n02704792,a photo of a amphibious vehicle.,amphibious vehicle,1,408
846,n02117135,a photo of a hyena or hyaena.,hyena or hyaena,1,276
847,n01795545,a photo of a black grouse.,black grouse,1,80
848,n02124075,a photo of a Egyptian Mau.,Egyptian Mau,1,285
849,n02114548,a photo of a Alaskan tundra wolf.,Alaskan tundra wolf,1,270
850,n07714571,a photo of a head cabbage.,head cabbage,1,936
851,n01692333,a photo of a Gila monster.,Gila monster,1,45
852,n04263257,a photo of a soup bowl.,soup bowl,1,809
853,n02959942,a photo of a railroad car.,railroad car,0,99999
854,n02496913,a photo of a lemur.,lemur,0,99999
855,n01614925,a photo of a American bald eagle.,American bald eagle,1,22
856,n02123597,a photo of a Siamese cat.,Siamese cat,1,284
857,n04483307,a photo of a trimaran boat.,trimaran boat,1,871
858,n02363005,a photo of a beaver.,beaver,1,337
859,n02280649,a photo of a small white butterfly.,small white butterfly,1,324
860,n02169497,a photo of a leaf beetle.,leaf beetle,1,304
861,n01796340,a photo of a ptarmigan.,ptarmigan,1,81
862,n02168699,a photo of a longhorn beetle.,longhorn beetle,1,303
863,n01775062,a photo of a wolf spider.,wolf spider,1,77
864,n15075141,a photo of a toilet paper.,toilet paper,1,999
865,n01685808,a photo of a desert grassland whiptail lizard.,desert grassland whiptail lizard,1,41
866,n02114712,a photo of a red wolf or maned wolf.,red wolf,1,271
867,n01631663,a photo of a newt.,newt,1,27
868,n02504458,a photo of a African bush elephant.,African bush elephant,1,386
869,n07716358,a photo of a zucchini or courgette.,zucchini or courgette,1,939
870,n02361337,a photo of a marmot squirell.,marmot squirell,1,336
871,n04090263,a photo of a rifle.,rifle,1,764
872,n03815615,a photo of a necktie.,necktie,0,99999
873,n03207743,a photo of a dishrag or dishcloth.,dishrag or dishcloth,1,533
874,n04151581,a photo of a screen.,screen,0,99999
875,n01748264,a photo of a Indian cobra or spectacled cobra or naja naja.,Indian cobra or spectacled cobra or naja naja,1,63
876,n02749479,a photo of a assault rifle weapon.,assault rifle weapon,1,413
877,n01498041,a photo of a stingray.,stingray,1,6
878,n03394916,a photo of a French horn.,French horn,1,566
879,n02933112,a photo of a storage cabinet.,storage cabinet,0,99999
880,n01881171,a photo of a phalanger or opossum or possum.,phalanger or opossum or possum,0,99999
881,n01689811,a photo of a alligator lizard.,alligator lizard,1,44
882,n03888605,a photo of a parallel gymnastic bars.,parallel gymnastic bars,1,702
883,n04065272,a photo of a recreational vehicle or RV vehicle.,recreational vehicle or RV vehicle,1,757
884,n01729322,a photo of a eastern hog-nosed snake.,eastern hog-nosed snake,1,54
885,n04243546,a photo of a slot machine.,slot machine,1,800
886,n03113152,a photo of a cosmetic.,cosmetic,0,99999
887,n02025239,a photo of a ruddy turnstone.,ruddy turnstone,1,139
888,n03930313,a photo of a picket fence.,picket fence,1,716
889,n03447721,a photo of a gong or tam-tam.,gong or tam-tam,1,577
890,n07745940,a photo of a strawberry.,strawberry,1,949
891,n01616318,a photo of a vulture.,vulture,1,23
892,n02167151,a photo of a ground beetle.,ground beetle,1,302
893,n01751748,a photo of a sea snake.,sea snake,1,65
894,n01773797,a photo of a European garden spider.,European garden spider,1,74
895,n13133613,a photo of a ear of corn.,ear of corn,1,998
896,n02958343,a photo of a car or automobile.,car or automobile,0,99999
897,n03400231,a photo of a frying pan or skillet.,frying pan or skillet,1,567
898,n01491361,a photo of a tiger shark.,tiger shark,1,3
899,n01693334,a photo of a European green lizard.,European green lizard,1,46
900,n07768694,a photo of a pomegranate.,pomegranate,1,957
901,n02277742,a photo of a ringlet butterfly.,ringlet butterfly,1,322
902,n03684823,a photo of a railway locomotive engine.,railway locomotive engine,0,99999
903,n02123159,a photo of a tiger cat or Oncilla.,tiger cat or Oncilla,1,282
904,n01695060,a photo of a Komodo dragon.,Komodo dragon,1,48
905,n04086273,a photo of a revolver.,revolver,1,763
906,n02279972,a photo of a monarch milkweed butterfly.,monarch milkweed butterfly,1,323
907,n04380533,a photo of a table lamp.,table lamp,1,846
908,n04592741,a photo of a airplane wing.,airplane wing,1,908
909,n03249569,a photo of a drum.,drum,1,541
910,n02672831,a photo of a piano accordion.,piano accordion,1,401
911,n04398044,a photo of a teapot.,teapot,1,849
912,n04482393,a photo of a tricycle.,tricycle,1,870
913,n02422106,a photo of a hartebeest.,hartebeest,1,351
914,n01817953,a photo of a African grey parrot.,African grey parrot,1,87
915,n01632458,a photo of a spotted salamander.,spotted salamander,1,28
916,n01537544,a photo of a indigo bunting.,indigo bunting,1,14
917,n04133789,a photo of a sandal footwear.,sandal footwear,1,774
918,n02488291,a photo of a langur.,langur,1,374
919,n02066245,a photo of a grey whale or gray whale.,grey whale or gray whale,1,147
920,n02106382,a photo of a Bouvier des Flandres Dog.,Bouvier des Flandres Dog,1,233
921,n03452741,a photo of a grand piano.,grand piano,1,579
922,n02493509,a photo of a titi monkey.,titi monkey,1,380
923,n01677366,a photo of a green iguana.,green iguana,1,39
924,n03045698,a photo of a cloak or robe.,cloak,1,501
925,n03272010,a photo of a electric guitar.,electric guitar,1,546
926,n02089867,a photo of a Treeing Walker Coonhound.,Treeing Walker Coonhound,1,166
927,n07614500,a photo of a ice cream.,ice cream,1,928
928,n07615774,a photo of a ice lolly or popsicle.,ice lolly or popsicle,1,929
929,n04310018,a photo of a steam locomotive.,steam locomotive,1,820
930,n02088632,a photo of a Bluetick Coonhound.,Bluetick Coonhound,1,164
931,n04146614,a photo of a school bus.,school bus,1,779
932,n02113335,a photo of a Poodle.,Poodle,0,99999
933,n02486261,a photo of a patas hussar monkey.,patas hussar monkey,1,371
934,n02086240,a photo of a Shih-Tzu.,Shih-Tzu,1,155
935,n02097474,a photo of a Tibetan Terrier.,Tibetan Terrier,1,200
936,n04487081,a photo of a trolleybus.,trolleybus,1,874
937,n03379051,a photo of a football helmet.,football helmet,1,560
938,n03785016,a photo of a moped  cycle.,moped  cycle,1,665
939,n02093991,a photo of a Irish Terrier.,Irish Terrier,1,184
940,n02095314,a photo of a Wire Fox Terrier.,Wire Fox Terrier,1,188
941,n04120489,a photo of a running shoe.,running shoe,1,770
942,n02086079,a photo of a Pekingese.,Pekingese,1,154
943,n03476991,a photo of a hair spray.,hair spray,1,585
944,n02091032,a photo of a Italian Greyhound.,Italian Greyhound,1,171
945,n02119789,a photo of a Kit Fox.,Kit Fox,1,278
946,n03000247,a photo of a chain mail or armor.,chain mail or armor,1,490
947,n03345487,a photo of a fire engine.,fire engine,1,555
948,n04357314,a photo of a sunscreen or sunblock.,sunscreen or sunblock,1,838
949,n03325584,a photo of a feather boa.,feather boa,1,552
950,n04204347,a photo of a shopping cart.,shopping cart,1,791
951,n03930630,a photo of a pickup truck.,pickup truck,1,717
952,n02093056,a photo of a Bull Terrier.,Bull Terrier,0,99999
953,n02869837,a photo of a poke bonnet.,poke bonnet,1,452
954,n02100877,a photo of a Irish red Setter.,Irish red Setter,1,213
955,n04136333,a photo of a sarong skirt.,sarong skirt,1,775
956,n04037443,a photo of a race car or racing car.,race car or racing car,1,751
957,n03496892,a photo of a combine harvester.,combine harvester,1,595
958,n02096585,a photo of a Boston Terrier.,Boston Terrier,1,195
959,n03417042,a photo of a garbage truck.,garbage truck,1,569
960,n07717070,a photo of a winter squash.,winter squash,0,99999
961,n03690938,a photo of a lotion.,lotion,1,631
962,n02120079,a photo of a Arctic Fox.,Arctic Fox,1,279
963,n02111626,a photo of a Spitz Dog.,Spitz Dog,0,99999
964,n03792782,a photo of a all-terrain mountain bike.,all-terrain mountain bike,1,671
965,n04532106,a photo of a vestment.,vestment,1,887
966,n01882714,a photo of a koala bear.,koala bear,1,105
967,n02883205,a photo of a bow tie.,bow tie,1,457
968,n02085620,a photo of a Chihuahua.,Chihuahua,1,151
969,n02112350,a photo of a Keeshond.,Keeshond,1,261
970,n02102973,a photo of a Irish water Spaniel.,Irish water Spaniel,1,221
971,n02092002,a photo of a Scottish Deerhound.,Scottish Deerhound,1,177
972,n02090379,a photo of a Redbone Coonhound.,Redbone Coonhound,1,168
973,n02102318,a photo of a Cocker Spaniel.,Cocker Spaniel,1,219
974,n01753959,a photo of a pit viper.,pit viper,0,99999
975,n03179701,a photo of a desk.,desk,1,526
976,n02110806,a photo of a Basenji.,Basenji,1,253
977,n02091831,a photo of a Saluki.,Saluki,1,176
978,n02817516,a photo of a military hat (bearskin or shako).,military hat (bearskin or shako),1,439
979,n02096177,a photo of a Cairn Terrier.,Cairn Terrier,1,192
980,n02111277,a photo of a Newfoundland Dog.,Newfoundland Dog,1,256
981,n02091244,a photo of a Ibizan Hound.,Ibizan Hound,1,173
982,n01688243,a photo of a frilled-necked lizard.,frilled-necked lizard,1,43
983,n01664065,a photo of a loggerhead sea turtle.,loggerhead sea turtle,1,33
984,n02088094,a photo of a Afghan Hound.,Afghan Hound,1,160
985,n02106166,a photo of a Border Collie.,Border Collie,1,232
986,n02480495,a photo of a orangutan.,orangutan,1,365
987,n02865351,a photo of a bolo tie.,bolo tie,1,451
988,n02092339,a photo of a Weimaraner Hound.,Weimaraner Hound,1,178
989,n02098286,a photo of a West Highland White Terrier.,West Highland White Terrier,1,203
990,n03916031,a photo of a perfume.,perfume,1,711
991,n02492035,a photo of a white-headed capuchin monkey.,white-headed capuchin monkey,1,378
992,n04428191,a photo of a threshing machine.,threshing machine,1,856
993,n02108089,a photo of a Boxer.,Boxer,1,242
994,n02493793,a photo of a Geoffroy's spider monkey.,Geoffroy's spider monkey,1,381
995,n02107312,a photo of a Miniature Pinscher.,Miniature Pinscher,1,237
996,n02494079,a photo of a common squirrel monkey.,common squirrel monkey,1,382
997,n02088466,a photo of a Bloodhound.,Bloodhound,1,163
998,n04325704,a photo of a stole scarf.,stole scarf,1,824
999,n02091467,a photo of a Norwegian Elkhound.,Norwegian Elkhound,1,174
1000,n02107908,a photo of a Appenzeller Sennenhund or Appenzeller Mountain Dog.,Appenzeller Sennenhund or Appenzeller Mountain Dog,1,240
1001,n02108254,a photo of a Mastiff.,Mastiff,0,99999
1002,n03742115,a photo of a medicine cabinet.,medicine cabinet,1,648
1003,n02085782,a photo of a Japanese Chin Spaniel.,Japanese Chin Spaniel,1,152
1004,n02100583,a photo of a Vizsla.,Vizsla,1,211
1005,n02102480,a photo of a Sussex Spaniel.,Sussex Spaniel,1,220
1006,n02085936,a photo of a Maltese.,Maltese,1,153
1007,n02096437,a photo of a Dandie Dinmont Terrier.,Dandie Dinmont Terrier,1,194
1008,n03977966,a photo of a police van.,police van,1,734
1009,n02120505,a photo of a Grey Fox or Gray Fox.,Grey Fox or Gray Fox,1,280
1010,n02071294,a photo of a killer whale or orca.,killer whale or orca,1,148
1011,n02104029,a photo of a Kuvasz.,Kuvasz,1,222
1012,n04467665,a photo of a trailer truck.,trailer truck,1,867
1013,n04252225,a photo of a snowplow or snowplough.,snowplow or snowplough,1,803
1014,n02807133,a photo of a swimming cap.,swimming cap,1,433
1015,n02105505,a photo of a Komondor.,Komondor,1,228
1016,n02094433,a photo of a Yorkshire Terrier.,Yorkshire Terrier,1,187
1017,n02097658,a photo of a Australian Silky Terrier.,Australian Silky Terrier,1,201
1018,n02104365,a photo of a Schipperke.,Schipperke,1,223
1019,n03796401,a photo of a moving van.,moving van,1,675
1020,n02098413,a photo of a Lhasa Apso.,Lhasa Apso,1,204
1021,n02105251,a photo of a Briard or Berger de Brie French Dog.,Briard or Berger de Brie French Dog,1,226
1022,n02487347,a photo of a macaque.,macaque,1,373
1023,n02105412,a photo of a Kelpie.,Kelpie,1,227
1024,n03788365,a photo of a mosquito net.,mosquito net,1,669
1025,n02111500,a photo of a Great Pyrenees Dog.,Great Pyrenees Dog,1,257
1026,n02088238,a photo of a Basset Hound.,Basset Hound,1,161
1027,n02099849,a photo of a Chesapeake Bay Retriever.,Chesapeake Bay Retriever,1,209
1028,n04201297,a photo of a shoji screen or room divider.,shoji screen or room divider,1,789
1029,n03714235,a photo of a makeup.,makeup,0,99999
1030,n03617480,a photo of a kimono robe.,kimono robe,1,614
1031,n02110063,a photo of a Alaskan Malamute.,Alaskan Malamute,1,249
1032,n04590129,a photo of a window shade.,window shade,1,905
1033,n02490219,a photo of a marmoset monkey.,marmoset monkey,1,377
1034,n02480855,a photo of a gorilla.,gorilla,1,366
1035,n04589890,a photo of a window screen.,window screen,1,904
1036,n02108672,a photo of a English Bulldog.,English Bulldog,0,99999
1037,n02100236,a photo of a German short-haired Pointer.,German short-haired Pointer,1,210
1038,n02090622,a photo of a borzoi Russian hunting Wolfhound.,borzoi Russian hunting Wolfhound,1,169
1039,n03832673,a photo of a notebook computer.,notebook computer,1,681
1040,n02110627,a photo of a Affenpinscher Monkey Dog.,Affenpinscher Monkey Dog,1,252
1041,n03710721,a photo of a one-piece bathing suit or maillot.,one-piece bathing suit or maillot,1,639
1042,n02099267,a photo of a Flat-Coated Retriever.,Flat-Coated Retriever,1,205
1043,n02099601,a photo of a Golden Retriever.,Golden Retriever,1,207
1044,n01665541,a photo of a leatherback sea turtle.,leatherback sea turtle,1,34
1045,n03680355,a photo of a Loafer shoe or slip-on shoe.,Loafer shoe or slip-on shoe,1,630
1046,n03929855,a photo of a pickelhaube or spiked helmet.,pickelhaube or spiked helmet,1,715
1047,n03384352,a photo of a forklift.,forklift,1,561
1048,n03444034,a photo of a go-kart.,go-kart,1,573
1049,n02119022,a photo of a Red Fox.,Red Fox,1,277
1050,n03180011,a photo of a desktop computer.,desktop computer,1,527
1051,n02086346,a photo of a Toy Spaniel.,Toy Spaniel,0,99999
1052,n03347037,a photo of a fire screen.,fire screen,1,556
1053,n02107142,a photo of a Dobermann.,Dobermann,1,236
1054,n02091134,a photo of a Whippet.,Whippet,1,172
1055,n02109047,a photo of a Great Dane.,Great Dane,1,246
1056,n02106662,a photo of a German Shepherd.,German Shepherd,1,235
1057,n02099429,a photo of a Curly-Coated Retriever.,Curly-Coated Retriever,1,206
1058,n03980874,a photo of a poncho.,poncho,1,735
1059,n02091635,a photo of a Otterhound.,Otterhound,1,175
1060,n03670208,a photo of a limousine or limo.,limousine or limo,1,627
1061,n02109525,a photo of a St. Bernard.,St. Bernard,1,247
1062,n03146219,a photo of a cuirass breastplate.,cuirass breastplate,1,524
1063,n03791053,a photo of a motor scooter cycle.,motor scooter cycle,1,670
1064,n03787032,a photo of a graduation cap or mortarboard.,graduation cap or mortarboard,1,667
1065,n02835271,a photo of a bicycle-built-for-two or tandem bicycle.,bicycle-built-for-two or tandem bicycle,1,444
1066,n03770679,a photo of a minivan.,minivan,1,656
1067,n02094258,a photo of a Norwich Terrier.,Norwich Terrier,1,186
1068,n02101388,a photo of a Brittany Spaniel.,Brittany Spaniel,1,215
1069,n02484975,a photo of a guenon monkey.,guenon monkey,1,370
1070,n02107574,a photo of a Greater Swiss Mountain Dog.,Greater Swiss Mountain Dog,1,238
1071,n03100240,a photo of a convertible car.,convertible car,1,511
1072,n02106030,a photo of a Collie.,Collie,1,231
1073,n03018349,a photo of a china cabinet.,china cabinet,1,495
1074,n02489166,a photo of a proboscis monkey.,proboscis monkey,1,376
1075,n02088364,a photo of a Beagle.,Beagle,1,162
1076,n02110341,a photo of a Dalmatian.,Dalmatian,1,251
1077,n02100735,a photo of a English Setter.,English Setter,1,212
1078,n03393912,a photo of a freight car  railroad.,freight car  railroad,1,565
1079,n02808304,a photo of a bath towel.,bath towel,1,434
1080,n03534580,a photo of a hoopskirt.,hoopskirt,1,601
1081,n02488702,a photo of a black-and-white colobus monkey.,black-and-white colobus monkey,1,375
1082,n04209133,a photo of a shower cap.,shower cap,1,793
1083,n02112706,a photo of a Brabancon Brussels griffon.,Brabancon Brussels griffon,1,262
1084,n03404251,a photo of a fur coat.,fur coat,1,568
1085,n02172182,a photo of a dung beetle.,dung beetle,1,305
1086,n04259630,a photo of a sombrero hat.,sombrero hat,1,808
1087,n03866082,a photo of a overskirt.,overskirt,1,689
1088,n03594945,a photo of a jeep or landrover.,jeep or landrover,1,609
1089,n02105641,a photo of a Old English Sheepdog or bobtail.,Old English Sheepdog or bobtail,1,229
1090,n02797295,a photo of a wheelbarrow.,wheelbarrow,1,428
1091,n02110958,a photo of a Pug.,Pug,1,254
1092,n02115641,a photo of a dingo.,Dingo,1,273
1093,n02108000,a photo of a EntleBucher Sennenhund or Entlebucher Mountain Dog.,EntleBucher Sennenhund or Entlebucher Mountain Dog,1,241
1094,n02483362,a photo of a gibbon.,gibbon,1,368
1095,n02101556,a photo of a Clumber Spaniel.,Clumber Spaniel,1,216
1096,n03770439,a photo of a miniskirt.,miniskirt,1,655
1097,n02113978,a photo of a Mexican hairless Dog (xoloitzcuintli).,Mexican hairless Dog (xoloitzcuintli),1,268
1098,n02099712,a photo of a Labrador Retriever.,Labrador Retriever,1,208
1099,n02096756,a photo of a Schnauzer.,Schnauzer,0,99999
1100,n02116738,a photo of a African wild Dog.,African wild Dog,1,275
1101,n03630383,a photo of a lab or laboratory coat.,lab or laboratory coat,1,617
1102,n03777568,a photo of a Ford Model T car.,Ford Model T car,1,661
1103,n04285008,a photo of a sports car.,sports car,1,817
1104,n02492660,a photo of a howler monkey.,howler monkey,1,379
1105,n02107683,a photo of a Bernese mountain Dog.,Bernese mountain Dog,1,239
1106,n03388549,a photo of a four-poster bed.,four-poster bed,1,564
1107,n03201208,a photo of a dining table.,dining table,1,532
1108,n03376595,a photo of a folding chair.,folding chair,1,559
1109,n01682714,a photo of a Carolina anole.,Carolina anole,1,40
1110,n02101006,a photo of a Gordon Setter.,Gordon Setter,1,214
1111,n04465501,a photo of a tractor.,tractor,1,866
1112,n02096051,a photo of a Airedale Terrier.,Airedale Terrier,1,191
1113,n02090721,a photo of a Irish Wolfhound.,Irish Wolfhound,1,170
1114,n02667093,a photo of a abaya robe.,abaya robe,1,399
1115,n04429376,a photo of a throne.,throne,1,857
1116,n03337140,a photo of a file cabinet.,file cabinet,1,553
1117,n02089973,a photo of a English Foxhound.,English Foxhound,1,167
1118,n04479046,a photo of a trench coat.,trench coat,1,869
1119,n04591157,a photo of a Windsor tie.,Windsor tie,1,906
1120,n02676566,a photo of a acoustic guitar.,acoustic guitar,1,402
1121,n02500267,a photo of a indri or indris lemur (babakato).,indri or indris lemur (babakato),1,384
1122,n02087394,a photo of a Rhodesian Ridgeback.,Rhodesian Ridgeback,1,159
1123,n03895866,a photo of a passenger coach railroad.,passenger coach railroad,1,705
1124,n02089078,a photo of a Black-and-tan Coonhound.,Black-and-tan Coonhound,1,165
1125,n02104882,a photo of a Belgian Sheepdog or Belgian shepherd.,Belgian Sheepdog or Belgian shepherd,0,99999
1126,n02093647,a photo of a Bedlington Terrier.,Bedlington Terrier,1,181
1127,n02895154,a photo of a breastplate.,breastplate,1,461
1128,n02093859,a photo of a Kerry Blue Terrier.,Kerry Blue Terrier,1,183
1129,n04371430,a photo of a swimming trunks or bathing trunks.,swimming trunks or bathing trunks,1,842
1130,n02098105,a photo of a Soft-coated Wheaten Terrier.,Soft-coated Wheaten Terrier,1,202
1131,n02101861,a photo of a springer Spaniel.,springer Spaniel,0,99999
1132,n02087046,a photo of a Toy Terrier.,Toy Terrier,1,158
1133,n02028035,a photo of a common redshank,common redshank,1,141
1134,n02110185,a photo of a Siberian Husky.,Siberian Husky,1,250
1135,n01687978,a photo of a agama.,agama,1,42
1136,n02916936,a photo of a bulletproof vest.,bulletproof vest,1,465
1137,n02097298,a photo of a Scottish Terrier.,Scottish Terrier,1,199
1138,n02497673,a photo of a Madagascar ring-tailed lemur.,Madagascar ring-tailed lemur,1,383
1139,n02174001,a photo of a rhinoceros beetle.,rhinoceros beetle,1,306
1140,n03445924,a photo of a golfcart or golf cart.,golfcart or golf cart,1,575
1141,n02109961,a photo of a Eskimo Husky.,Eskimo Husky,1,248
1142,n03769881,a photo of a minibus.,minibus,1,654
1143,n04515003,a photo of a upright piano.,upright piano,1,881
1144,n02105855,a photo of a Shetland Sheepdog.,Shetland Sheepdog,1,230
1145,n02106550,a photo of a Rottweiler.,Rottweiler,1,234
1146,n02837789,a photo of a bikini or two-piece.,bikini or two-piece,1,445
1147,n04099969,a photo of a rocking chair.,rocking chair,1,765
1148,n03124170,a photo of a cowboy hat.,cowboy hat,1,515
1149,n03485407,a photo of a hand-held computer.,hand-held computer,1,590
1150,n04461696,a photo of a tow truck.,tow truck,1,864
1151,n07716906,a photo of a spaghetti squash.,spaghetti squash,1,940
1152,n02112826,a photo of a Welsh Corgi.,Welsh Corgi,0,99999
1153,n02115913,a photo of a Dhole.,Dhole,1,274
1154,n02481823,a photo of a chimpanzee or chimp.,chimpanzee or chimp,1,367
1155,n02486410,a photo of a baboon.,baboon,1,372
1156,n03127747,a photo of a crash helmet.,crash helmet,1,518
1157,n02791124,a photo of a barber chair.,barber chair,1,423
1158,n02094114,a photo of a Norfolk Terrier.,Norfolk Terrier,1,185
1159,n02093754,a photo of a Border Terrier.,Border Terrier,1,182
1160,n02108422,a photo of a Bullmastiff.,Bullmastiff,1,243
1161,n02766320,a photo of a baby bed.,baby bed,0,99999
1162,n02027492,a photo of a red-backed sandpiper dunlin.,red-backed sandpiper dunlin,1,140
1163,n03642806,a photo of a laptop computer.,laptop computer,1,620
1164,n03887697,a photo of a paper towel.,paper towel,1,700
1165,n02930766,a photo of a cab or taxi car.,cab or taxi car,1,468
1166,n02096294,a photo of a Australian Terrier.,Australian Terrier,1,193
1167,n03272562,a photo of a electric locomotive.,electric locomotive,1,547
1168,n03982430,a photo of a pool table or billiard table (snooker).,pool table or billiard table (snooker),1,736
1169,n02095412,a photo of a wire-haired Terrier.,wire-haired Terrier,0,99999
1170,n02483708,a photo of a siamang.,siamang,1,369
1171,n02111129,a photo of a Leonberger.,Leonberger,1,255
1172,n02113799,a photo of a Standard Poodle.,Standard Poodle,1,267
1173,n02097209,a photo of a Standard Schnauzer.,Standard Schnauzer,1,198
1174,n02095570,a photo of a Lakeland Terrier.,Lakeland Terrier,1,189
1175,n07717410,a photo of a acorn squash.,acorn squash,1,941
1176,n02097047,a photo of a Miniature Schnauzer.,Miniature Schnauzer,1,196
1177,n02086646,a photo of a King Charles Spaniel.,King Charles Spaniel,1,156
1178,n03314780,a photo of a face powder.,face powder,1,551
1179,n03125729,a photo of a cradle.,cradle,1,516
1180,n02111889,a photo of a Samoyed Dog.,Samoyed Dog,1,258
1181,n02113186,a photo of a Cardigan Welsh Corgi.,Cardigan Welsh Corgi,1,264
1182,n02095727,a photo of a Welsh Terrier.,Welsh Terrier,0,99999
1183,n02108551,a photo of a Tibetan Mastiff.,Tibetan Mastiff,1,244
1184,n07717556,a photo of a butternut squash.,butternut squash,1,942
1185,n02093428,a photo of a American Staffordshire Terrier.,American Staffordshire Terrier,1,180
1186,n02097130,a photo of a Giant Schnauzer.,Giant Schnauzer,1,197
1187,n02113023,a photo of a Pembroke Welsh Corgi.,Pembroke Welsh Corgi,1,263
1188,n01756291,a photo of a sidewinder rattlesnake.,sidewinder rattlesnake,1,68
1189,n01755581,a photo of a eastern diamondback rattlesnake.,eastern diamondback rattlesnake,1,67
1190,n02113712,a photo of a Miniature Poodle.,Miniature Poodle,1,266
1191,n02112137,a photo of a Chow Chow.,Chow Chow,1,260
1192,n02804414,a photo of a bassinet.,bassinet,1,431
1193,n03676483,a photo of a lipstick or lip rouge.,lipstick or lip rouge,1,629
1194,n03131574,a photo of a crib or infant bed.,crib or infant bed,1,520
1195,n02086910,a photo of a Papillon Continental Toy Spaniel.,Papillon Continental Toy Spaniel,1,157
1196,n02108915,a photo of a French Bulldog.,French Bulldog,1,245
1197,n02105056,a photo of a Groenendael Dog.,Groenendael Dog,1,224
1198,n02102040,a photo of a English springer Spaniel.,English springer Spaniel,1,217
1199,n02113624,a photo of a Toy Poodle.,Toy Poodle,1,265
1200,n02112018,a photo of a Pomeranian.,Pomeranian,1,259
1201,n02105162,a photo of a Belgian Malinois Dog.,Belgian Malinois Dog,1,225
1202,n02093256,a photo of a Staffordshire Bull Terrier.,Staffordshire Bull Terrier,1,179
1203,n02102177,a photo of a Welsh springer Spaniel.,Welsh springer Spaniel,1,218
1204,n02095889,a photo of a Sealyham Terrier.,Sealyham Terrier,1,190
1205,n02056570,a photo of a King Penguin.,King Penguin,1,145